# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,
# Sat Oct  4 03:30:19 2025,,,,,,,,,,,
#,,,,,,,,,,,
# User ID:         navidajayaweera2006,,,,,,,,,,,
#,,,,,,,,,,,
# User preference: archive defaults*,,,,,,,,,,,
#,,,,,,,,,,,
# COLUMN tid:            TESS Input Catalog ID,,,,,,,,,,,
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC),,,,,,,,,,,
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD],,,,,,,,,,,
# COLUMN pl_orbper:      Planet Orbital Period Value [days],,,,,,,,,,,
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours],,,,,,,,,,,
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm],,,,,,,,,,,
# COLUMN pl_insol:       Planet Insolation Value [Earth flux],,,,,,,,,,,
# COLUMN st_tmag:        TESS Magnitude,,,,,,,,,,,
# COLUMN st_dist:        Stellar Distance [pc],,,,,,,,,,,
# COLUMN st_teff:        Stellar Effective Temperature Value [K],,,,,,,,,,,
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2],,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius Value [R_Sun],,,,,,,,,,,
#,,,,,,,,,,,
tid,tfopwg_disp,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_insol,st_tmag,st_dist,st_teff,st_logg,st_rad
83210867,FP,2460532.183,1.1967018,1.879,824,25917.9,9.94025,246.798,5997,4,1.73
289539327,FP,2460649.255,11.2464616,7.391,7576,365.938,9.92402,294.85,6115.7,3.89,2.01
372757221,PC,2460310.089,2.5941968,0.861,907,300.014,9.9002,221.071,6389,4.26,1.4
15247229,FP,2458687.193,8.5112,3.486,4172.76,,9.886581,347.452,8156,4.35,
112026224,PC,2459441.286,3.9687994,1.07,1760,,9.8744,,5286.9,,
278683844,PC,2460189.428,5.5411114,2.467,633,258.843,9.2789,66.6187,5332,4.56429,0.82
278683844,PC,2460038.721,10.6917268,3.002,535,42.2657,9.2789,66.6187,5332,4.56429,0.82
287196418,APC,2460553.885,3.6950015,4.515,7655,2184.62,9.80529,280.948,7106.7,4.2,1.63
237185205,FP,2459441.423,15.7335693,3.288,2540,367.588,9.7831,355.809,6800,3.91,2.21
158276040,APC,2460524.906,45.9403293,3.768,14807,20.4053,10.4999,283.025,6479.3,,1.28
89643259,FP,2460337.368,2.2219839,1.996,4394,7790.56,10.4813,501.963,7166.8,,1.87
147950620,CP,2460367.072,2.3106428,1.294,6911,203.685,10.4782,149.667,5339.9,4.41,0.99
24364065,FP,2458686.847,4.05135,2.4,1132.23,,10.4717,500.014,4974.4,,3.85
69068526,PC,2459785.498,5.5376617,2.517,5390,351.929,10.4318,424.442,6689,3.96,2.06
92677094,PC,2459787.132,4.5960377,4.744,5000,2340.04,10.4247,405.634,7649,4.04,2.12
203189770,KP,2460551.04,3.612771,4.142,11794,5011.92,10.4219,470.878,8324,4.28,1.71
99869022,CP,2460360.435,3.6714717,2.149,4340,324.114,10.4221,248.427,5618,4.06,1.54
394137592,CP,2458332.083,11.535076,8.555958,2389.90616,,7.1062,79.5702,5479.3,3.77,2.48771
288185138,FP,2460365.996,0.8352406,1.043,2065,5021.63,10.402,224.444,6105,4.31,1.24
29960110,CP,2458411.671,2.4919771,1.4338141,2093.95942,39.6452664,10.9473,37.8871,3948,4.68962,0.482388
327017634,FP,2458614.434,,2.726775,878.134108,9.5212941,8.386,818.829,3773,4.438,0.577983
23434737,CP,2458553.062,25.5195307,6.6877451,558.3758637,45.6335702,7.9995,64.9943,5742.22,4.29,1.17321
467666275,PC,2458569.941,1.3812115,2.7372191,117.7553083,5767.367364,8.004,106.505,6711,4.06358,1.7756799
287776397,PC,2458383.241,2.3922703,9.0053425,63.575141,18015.5142,8.3902,309.932,6090,3.29864,4.1956
308034948,FP,2458569.713,0.831542,1.985538,248.969585,3776.609537,8.6014,1698.55,5824,4.438,1.1512
364393429,PC,2458325.54,2.6282553,2.0930597,75.2858004,955.7979966,9.2397,113.758,6282,4.37809,1.10743
273985865,PC,2458327.477,3.4239436,1.9601023,443.6391381,294.3078003,10.5924,134.757,5626,4.56195,0.823019
273985865,PC,2458331.12,10.983042,3.7478987,725.1724567,62.2119369,10.5924,134.757,5626,4.56195,0.823019
273985865,PC,2458341.802,17.726449,3.4404719,747.7725499,32.8605569,10.5924,134.757,5626,4.56195,0.823019
30037565,PC,2458337.088,40.7199388,4.2436925,355.619391,47.143655,9.597,173.833,5914,3.98,1.55953
207081058,APC,2459074.329,14.7741056,5.504,15041,123.522,9.9358,182.169,6053,4.3135,1.23
33878688,FP,2459187.361,79.3739596,5.392,1227,3.05331,11.1762,144.133,5168.33,4.60584,0.77
50312495,PC,2460180.146,18.1663644,2.464,624,16.6472,9.8135,133.335,5572.9,3.83,1.14
389924075,PC,2458402.037,105.5850893,11.6068811,462.9116325,8.047858,10.4016,190.986,5909.57,4.26154,1.1142
399144800,FP,2458576.189,27.2149622,3.7190483,4731.404623,25.4860381,10.6392,161.33,6270,4.54537,0.989667
451606970,PC,2458634.552,19.1807264,3.9621084,544.5602695,32.9407734,10.0329,107.048,5262.4,3.98,0.937973
453260209,PC,2458570.396,1.2124493,0.9984653,501.2911711,336.2098533,10.42,34.6633,3751,4.75718,0.518
141527965,PC,2458325.424,4.5541831,7.8146963,187.8286128,54.8401357,11.546,99.5413,4280,4.61209,0.635812
248092710,PC,2458574.941,41.4856125,6.6899368,959.7522291,271.196017,9.6517,463.223,6354,4.24472,3.4868701
294781547,PC,2458336.632,13.7738265,2.9992376,338.2166234,67.2831271,10.3869,135.689,5455.96,4.46737,1.01825
294981566,PC,2460121.561,1.9142544,3.256,248,6105.33,10.1207,301.291,6734,4.18582,1.59
231702397,CP,2458329.119,5.0780325,1.2100353,5923.128307,8.1743139,13.084,62.118,3318,4.9581,0.334125
319259194,APC,2458439.58,70.3607265,1.0325441,1353.967825,52.1124723,9.5298,273.698,6308,3.98679,2.0982201
349095149,CP,2458404.181,91.6827832,9.7504857,713.2183569,5.9944903,10.0564,138.411,5802,4.44521,1.01814
374997123,PC,2458329.466,10.1944993,2.2648785,317.3261147,231.1087411,10.3014,226.932,6082,4.33287,1.32661
382437043,FP,2458337.747,14.64319,2.5483426,242.7923919,391.2017546,9.3109,237.7,6516,3.99366,2.04178
299798795,CP,2458327.705,4.1782656,1.675904,2537.67816,13.9295288,11.556,37.3312,3442,4.893,0.404403
299798795,CP,2458329.863,17.9453645,3.0740072,5480.684864,1.9952383,11.556,37.3312,3442,4.893,0.404403
150428703,PC,2458414.083,13.896396,3.5885605,748.5332881,52.3837065,11.7582,252.615,5522.87,4.67156,0.888163
150428703,PC,2458414.548,8.1213102,3.1040945,594.6443745,107.208941,11.7582,252.615,5522.87,4.67156,0.888163
177115354,PC,2458438.458,3.9287851,1.8165271,485.9762569,376.4612937,11.5514,257.93,5668.15,4.52573,0.986943
360156606,CP,2458617.479,27.3613778,4.0586418,20690.66843,0.8345555,13.802,100.641,3050,4.438,0.44128
300038935,CP,2460178.462,29.0497517,7.117,318,257.066,9.0963,272.217,8208,4.25979,1.8
140760434,APC,2459970.492,31.8132264,11.2567164,11479.37555,48.4375724,10.779,254.584,6028.84,3.96199,1.98893
290131778,CP,2460175.035,3.3088922,6.114,4736,17074.7,7.87598,161.498,6188,4.27166,2.62
287156968,CP,2458620.317,25.0571312,7.5424225,533.486013,53.1389289,9.6245,143.138,5696,4.26563,1.15281
447061717,CP,2458563.89,24.2454967,3.3725583,6260.67036,0.05273,10.2565,27.6227,3535,4.84874,0.465271
364395234,PC,2458544.021,14.2545623,4.7250029,7899.693956,90.0658585,11.7835,328.604,5739,4.28235,1.09597
260647166,CP,2459308.481,14.1758947,3.7543827,907.1324529,53.8795095,8.6522,64.5978,5723.87,4.438,0.864173
260647166,CP,2459311.403,19.5901578,4.002861,1182.667864,35.0031418,8.6522,64.5978,5723.87,4.438,0.864173
260647166,CP,2459310.633,6.2036219,3.01098,548.9044399,162.1675094,8.6522,64.5978,5723.87,4.438,0.864173
260647166,CP,2458572.108,3.79589,2.4602856,317.5272928,312.1807495,8.6522,64.5978,5723.87,4.438,0.864173
90504905,FP,2458685.613,2.2645386,3.8193701,15019.94209,34.1873897,13.7991,104.912,3443,4.81617,0.411471
103633434,CP,2460333.631,3.4447015,1.912,796,231.437,9.91924,39.6345,3912,4.62642,0.63
120757718,KP,2459422.691,3.0300715,2.5466671,21794.6137,318.4581858,11.0248,159.658,5242.82,4.52404,0.857369
120960812,KP,2459781.666,12.72038,2.401,1070,41.1042,10.2768,243.249,6212,4.17664,1.48
120960812,KP,2458685.41,6.238755,3.6178567,373.5681138,587.1290759,10.2768,243.249,6212,4.17664,1.47768
153951307,CP,2458684.287,3.2947689,1.7483103,1324.040277,56.9377632,11.2582,70.7145,3853,4.63168,0.62326
153951307,CP,2458684.105,0.7645807,1.07057,394.9832006,399.2723837,11.2582,70.7145,3853,4.63168,0.62326
154716798,CP,2459604.096,12.6396982,3.3830702,3292.681286,39.6563977,10.7192,126.903,5217,4.59186,0.789425
29831208,APC,2460042.2,1.8428078,1.449,1950,1687.83,11.1311,809.252,5080,4.48159,4.09
158170594,KP,2459421.33,1.7208555,1.8346409,10014.25874,2259.389668,13.8046,1086.24,5832.83,4.20893,1.33402
159107668,PC,2459421.236,4.7802597,1.4588658,1015.455004,1770.015134,11.1634,546.522,5826,3.7213,2.3387201
198212955,PC,2459664.127,0.3814849,0.565,570,931.396,11.598,110.015,4255,4.55641,0.71
219698776,PC,2459598.143,4.6595169,0.9011821,1725.170626,17.2664038,11.1966,43.1865,3489,4.74553,0.490729
219850915,CP,2459913.811,6.4002807,2.1559875,1026.601873,56.4368797,11.0157,102.551,4599,4.58487,0.720551
229781583,PC,2459764.329,4.8204512,1.756,1930,17.8782,12.1819,80.0982,3692,4.71598,0.52
230127302,CP,2459733.644,18.6548829,5.4431451,1495.444947,27.832077,11.1802,169.422,5141,4.49143,0.876154
230127302,CP,2459737.587,4.3074513,2.3379196,1094.84195,196.4755358,11.1802,169.422,5141,4.49143,0.876154
230127302,CP,2459740.304,5.9041278,2.7678313,773.9266468,129.0410781,11.1802,169.422,5141,4.49143,0.876154
230127302,CP,2458700.697,37.9251983,3.5345219,1370.788854,10.8068346,11.1802,169.422,5141,4.49143,0.876154
232540264,CP,2460311.845,15.9234883,4.021,493,48.5414,8.4724,73.8713,5711.85,4.38315,1.08
232612416,CP,2458687.122,4.3601536,2.3408909,5592.290918,202.0738994,11.1153,168.735,5227,4.50479,0.874131
232976128,CP,2460342.349,13.0791581,2.97,1143,48.6058,10.2108,139.49,5453,4.41707,1
52368076,CP,2460206.744,4.6517186,2.709,978,540.772,10.1985,111.059,5154,4.47072,0.85
52368076,CP,2460202.05,9.1549418,2.457,1101,42.2592,10.1985,111.059,5154,4.47072,0.85
52368076,CP,2460181.147,19.9815709,2.724,909,16.5853,10.1985,111.059,5154,4.47072,0.85
52368076,PC,2460188.729,,4.6235211,738.7670156,11.0661868,10.1985,111.059,5154,4.47072,0.852266
233059608,FA,2458683.643,1.4415044,0.9274524,547.3172736,5519.1845,6.895,66.3631,6603,4.438,1.58365
233120979,APC,2459759.179,5.9630544,2.951,11000,112.667,10.6479,185.952,5273,4.438,0.94
233211762,PC,2459662.043,1.1219715,0.8226121,3997.644592,1132.461295,12.0623,123.8346,5780,4.67672,0.624
233684822,FP,2460658.634,4.6756655,1.914,738,230.204,9.89947,185.23,5779,4.88162,1.45
236714379,APC,2459716.011,1.0180114,1.1353639,2618.949217,2488.20146,10.794,199.039,5451,4.33923,1.0933
237222864,CP,2460646.545,10.288886,1.391,854,9.06856,9.1416,65.9501,5126,4.49772,0.87
274762761,FP,2458683.947,1.0332441,3.8017836,26111.5082,16.7778791,13.5608,,2972,5.15741,0.156193
278348461,KP,2459820.977,5.4526479,3.401,7750,433.78,9.87463,249.325,6509,4.17233,1.57
288132261,PC,2460333.649,10.2613397,4.855,726,372.358,9.13619,154.944,6124,4.15391,1.49
288735205,CP,2459764.874,3.4779776,2.5103489,27021.69324,153.1388971,11.1534,118.106,4699,4.54638,0.765001
70440470,KP,2458326.731,3.0354017,2.8809533,16196.21582,726.7556694,12.7923,573.027,5751,4.35036,1.07224
355867695,CP,2459634.761,3.1274634,1.9812695,1331.83693,103.2675998,10.8116,73.5977,4225,4.5756,0.693431
355867695,CP,2458686.12,7.4931613,1.9339295,1650.64705,32.2107098,10.8116,73.5977,4225,4.5756,0.693431
355867695,CP,2458879.323,49.825166,3.8714976,2059.406904,2.5760566,10.8116,73.5977,4225,4.5756,0.693431
356311210,PC,2459628.771,18.0574016,3.592177,1198.057213,58.1250403,10.6965,199.964,5897,4.45922,1.01
365938305,PC,2460322.358,20.8774413,3.562,771,17.8402,9.5966,93.2276,5396,4.50457,0.9
406672232,PC,2460557.928,1.0214555,1.252,319,733.19,8.5325,46.5539,5098,4.54682,0.82
416195870,PC,2459765.819,2.7441672,1.418,5650,172.233,10.634,141.755,5040,4.38482,0.97
424865156,KP,2460558.801,2.2047452,3.996,6872,7992.22,10.0274,341.079,6532.23,3.96818,1.99
467179528,CP,2459649.751,10.8948421,2.0719394,3168.385358,5.5137471,11.0402,36.0118,3618,4.79432,0.435666
467179528,CP,2459630.046,18.8016111,1.9093524,1686.788103,2.6636757,11.0402,36.0118,3618,4.79432,0.435666
158561566,KP,2459425.413,6.7900981,6.0786576,2158.173357,477.5289979,11.636,,6378,4.438,2.00068
142394656,CP,2460359.607,8.157721,3.788,10273,91.0972,10.1495,109.557,5091.2,4.47,0.9
198241702,CP,2458686.609,4.2529641,2.5733867,758.584999,231.2034004,10.9897,172.138,5591,4.38111,0.848906
198241702,PC,2459739.097,9.2378703,2.535,660,54.6767,10.9897,172.138,5591,4.38111,0.85
234523599,CP,2458325.651,3.7955178,2.0198135,52278.9941,18.0832336,14.1266,140.225,3424,4.438,0.445372
237200747,FP,2459695.446,14.3034613,3.135,48840,15.38,11.463,171.138,5056.6,4.53,0.83
286923464,KP,2459657.449,6.1349783,5.661,3860,861.554,7.4556,92.2589,5828.7,3.84,2.05
417948359,CP,2459661.401,3.3159772,1.494,2770,120.595,11.0244,137.572,4972.7,4.54,0.81
445859771,CP,2459684.92,4.6313014,1.435,4860,225.013,10.418,177.118,5736,4.39,1.07
459969957,PC,2459736.341,19.3203478,4.215,13910,13.544,11.8994,178.141,4968.1,4.5,0.8
13499636,FA,2458714.597,11.3246821,5.9704136,1937.582972,59.1706102,10.5954,138.591,5518,4.59176,0.824734
43064903,FA,2459770.682,6.261169,2.0369188,4005.022808,6.9816945,12.5405,24.5209,3145,5.04431,0.211257
153949511,FA,2458729.542,,4.6,1405.967507,45.1713284,9.76775,100.772,5544,4.5609,0.857648
153949511,PC,2460319.121,14.8559691,3.711,1127,64.0545,9.76775,100.772,5544,4.5609,0.86
163539739,CP,2459826.54,14.4751062,1.6182484,9618.579853,6.5402175,11.7819,75.5759,3841,4.69364,0.55035
224297258,CP,2459659.674,9.6141636,3.4271882,933.6532689,74.7359105,9.99454,107.055,5477,4.5707,0.840608
391949880,CP,2460175.867,4.9404714,1.954,455,320.012,7.9849,68.4727,6086,4.26269,1.13
230017324,PC,2458691.303,9.6926392,3.0182304,1838.237055,36.4257934,10.6355,92.4381,4665,4.56182,0.746003
232971294,PC,2460351.314,6.390888,3.766,435,376.532,9.6635,178.259,6191,4.27017,1.32
236445129,KP,2459445.893,0.9689927,2.5496309,13532.97102,6992.032823,11.4373,444.586,6430,4.25113,1.41398
266593143,KP,2460539.055,10.338505,4.242,18162,110.512,9.7525,92.3831,5336.96,4.55466,0.84
267561446,FP,2458711.816,1.283251,2.012261,1961.318203,172.0252913,12.5313,110.246,3855,4.68499,0.560391
274662200,FP,2458712.366,1.2284388,1.9190118,1229.496513,118.2802346,10.9313,41.9934,3526,4.71105,0.53023
277507814,APC,2460559.149,0.6166953,0.712,1089,12724.9,10.1653,278.771,6588,4.1855,1.57
352764091,PC,2459828.257,9.6001126,4.9882857,380.4193796,193.1543783,8.593,92.7225,5891,4.30161,1.2103699
365733349,CP,2460445.65,2.6998294,2.208,2798,1198.41,9.93119,114.865,6180,4.57956,0.92
408203470,FP,2458711.411,0.581322,1.3261177,3206.601002,194.5178158,12.9984,89.21544,3446,4.83941,0.38621
201248411,CP,2460205.647,0.980972,0.5405036,6178.392421,719.5629045,9.9005,61.7856,4486,4.49914,0.764401
417676622,KP,2460551.374,5.3987355,3.127,352,335.249,9.50898,144.166,5875.23,4.26474,1.26
198186769,PC,2459734.427,7.16199,7.668,800,1230.42,10.8722,428.123,6229,4,1.81
199688472,FP,2460351.142,1.4412175,1.666,12927,1160.55,9.84566,190.403,5672.9,4.13,1.46
202504234,PC,2459689.485,1.6849938,0.916,990,342.918,10.8605,239.983,5923,4.38,1.11
219015370,CP,2459663.162,3.9152737,2.562,3350,311.498,10.9458,332.648,5714,4.05,1.58
219852584,CP,2459913.379,3.1968838,3.7533697,7958.980656,1843.132991,10.7973,388.227,6470,4.15,1.59715
219854185,CP,2459766.963,3.9443668,4.8652146,6732.488454,1078.598699,10.8041,323.265,5494,3.93,1.75475
229536616,FP,2458686.939,3.93034,3.667,9724.58,815.91,10.9873,283.32,6292,,1.37
237104103,CP,2459764.42,4.5371361,4.042155,4199.755875,732.0077048,10.9585,319.036,5731,4.1,1.48668
258777134,FP,2459599.131,5.929405,3.719,16410,,10.451,,,,
263003176,CP,2458336.558,14.3392144,4.6064739,392.6346872,118.7538488,7.4371,57.5846,6295.7,4.438,1.1374201
293687315,KP,2460419.967,2.8716983,4.668,8568,4494.25,9.823,321.376,6840,4.05,1.91
356867115,CP,2459710.294,6.0964074,2.3632965,1142.489175,69.8633506,10.5216,90.8693,4820.4,4.6,0.731699
356867115,PC,2458999.462,,8.0555709,2143.371227,0.2347069,10.5216,90.8693,4820.4,4.6,0.731699
441797803,PC,2459738.403,5.6666168,3.604,9780,442.536,10.6724,339.455,6530,4.23,1.47
185405474,FP,2458684.136,1.56029,2.751,1690,38412.5,9.87278,387.708,6897,3.89,2.29
186000935,FP,2460552.791,8.8735214,4.059,1949,1064.98,9.76577,156.338,5992,4.34,1.18
232679662,FP,2460650.648,7.8513774,6.699,21571,,10.3018,875.061,,,
233735068,FP,2459852.045,7.6869063,4.652,4500,655.022,10.0194,364.477,5147.3,,3.07
236815160,APC,2459764.135,2.534612,1.978,5185.281516,336.934,10.7967,,5009.6,,
277014266,FP,2459446.29,1.3797091,2.352,1320,28702.5,10.6168,543.011,5924,3.68,2.67
287190564,FP,2458684.763,1.49861,2.871,2188.61,90202.8,10.6229,686.879,8590,4.12,
235037761,APC,2460173.339,6.2407826,1.513,6114,41.7384,9.8567,,4174,4.34197,0.9
294179389,FP,2458685.471,2.6796,2.771,7590,823.434,10.5742,247.975,5938,4.23,1.32
378159598,APC,2459392.644,6.1406417,2.3525428,9437.183155,2040.107248,10.5819,556.813,8298,4.19,1.87493
405904232,FP,2460549.083,11.0765063,4.692,4400,189.348,10.1098,316.176,6460,4,1.86
11111899,FP,2460557.801,0.6193401,1.514,1853,55990.1,9.6996,303.313,7812.5,,1.79
136848581,FP,2460365.822,2.6400663,3.368,1328,7719.64,9.90482,285.36,5155,,2.72
137284119,FP,2459820.409,2.5778717,3.472,1010,62241.5,9.14819,453.744,8321,3.75,3.16
15565627,FP,2458684.061,3.80509,3.347,1280,1214.11,10.3332,434.962,6555.5,3.83,2.35
165523947,FP,2458711.858,2.99041,3.952,1290,54264.3,10.2918,697.116,8542,3.66,3.56
167092385,PC,2460557.057,4.9865029,2.441,1341,,10.151,343.728,,,
167098530,FP,2459823.854,0.890967,1.784,1100,3225.32,9.3213,73.6326,5159.2,4.5,0.87
89020549,CP,2458326.905,2.1096805,2.1344043,1309.729713,644.2138136,10.8061,163.678,5673,4.55383,0.940806
167403519,PC,2460556.465,3.9729429,3.653,4558,,10.334,340.289,,,
195199644,FP,2458712.26,1.19888,1.558,1169.03,3694.96,10.0849,1139.32,7315,,5.46
240450679,APC,2458711.45,3.37644,1.437,5791.2,1059.26,10.0819,713.725,8639.7,3.96,
256886630,FP,2458713.201,2.03905,2.26,430,26394.8,8.26618,301.421,9003,3.94,2.68
266688542,FP,2460389.23,2.9424142,4.073,1400,23595.1,10.1894,339.736,6854,4.1,1.79
274942910,FP,2460393.553,1.0793011,2.196,1562,7736.05,9.9809,52.4946,4349.3,4.62,0.67
275111900,FP,2459823.091,8.0428575,9.504,18730,6718.53,8.6746,285.587,8286,,
312083267,APC,2460553.891,3.9392211,2.379,1468,11779.7,8.38189,457.792,8715,3.55,4.12
330332501,FP,2459819.79,4.0157492,2.706,1150,669.61,10.3599,397.905,6585,3.94,2.07
345996087,FP,2458712.723,2.01976,3.394,3963.85,5926.69,10.2835,398.627,7274.6,4.18,1.72
219338557,PC,2458327.28,8.1995368,2.1168277,903.3694431,26.2353114,9.9762,48.6326,4028,4.55902,0.650533
357457104,FP,2459852.149,1.748054,2.122,670,,9.521,,,,
387664866,FP,2458712.518,2.65646,2.475,773.369,948.066,9.08409,402.661,6135.4,3.4,3.98
387664868,FP,2458712.514,2.65688,2.615,1959.88,,10.8823,645.841,,,
395171208,CP,2459847.968,4.7201912,4.416,6710,1112.85,9.03527,200.492,6696,4.08,1.8
42123111,FP,2458686.467,4.03349,2.684,1530,5512.68,9.5526,1276.26,11348,,6.37
89759617,FP,2459817.659,3.3295394,2.77,2620,2238,10.4806,624.639,7965,3.98,2.35
92783821,FP,2459442.068,3.8615978,1.678,1020,2320.32,10.2115,524.29,7396,3.89,2.45
160708862,KP,2460087.94,3.3448312,3.322,13626,4468.21,9.8787,427.678,9364,4.32,1.76
260128333,CP,2459238.219,95.174,11.6316864,2600.061605,0.9938316,11.4881,399.017,5723.2,3.6,1.51811
269701147,CP,2460651.267,8.8803281,2.71,1238,60.7382,8.2929,53.6089,5555.7,4.49,0.92
269701147,CP,2460612.351,28.580474,4.5139977,1081.396943,20.8500726,8.2929,53.6089,5555.7,4.49,0.920435
269701147,CP,2460661.128,38.3511223,5.9120193,1029.091726,14.086845,8.2929,53.6089,5555.7,4.49,0.920435
234994474,CP,2458326.034,1.4015183,1.1583061,593.7540922,149.3747543,9.22978,25.1496,3794,4.67812,0.597007
233681149,FP,2458683.69,8.5874668,5.1458902,1904.813148,152.0429498,10.8037,208.687,5929,4.48275,0.987583
233390838,FP,2459820.573,6.4474918,2.643,9270,720.601,9.53591,236.568,6477.6,4.13,1.69
256621916,FP,2460352.578,1.4136455,1.448,2427,5133.26,10.4243,,5869,,
358631536,FP,2460552.941,3.4040139,4.837,935,81123.4,10.0062,400.034,9622,4.39,1.65
1400770435,FP,2460637.868,13.7432169,2.73,5046,176.671,8.88797,121.182,5941.5,4.23,1.4
160487753,PC,2458715.459,8.47134,6.989,540,3465.35,10.8049,788.93,5146,,4.88
219852882,CP,2459766.225,5.5025577,3.1711008,844.7022676,102.6644008,10.7261,115.45,4965,4.56,0.784109
219852882,CP,2459741.887,1.7622537,0.8779711,733.5550822,468.5415425,10.7261,115.45,4965,4.56,0.784109
229747848,CP,2459664.027,0.8474218,0.8758764,424.3932848,1876.131549,10.7157,147.476,5300,4.56,0.846387
229747848,CP,2459656.583,4.8420438,2.4105648,318.6638392,183.6641995,10.7157,147.476,5300,4.56,0.846387
229770036,FP,2458684.502,2.14056,2.029,355.8315803,316.156,10.6666,101.713,4567,4.39,0.84
272635712,APC,2458693.574,12.71672,2.529,388.126,34.1387,9.34822,130.242,5711.1,4.24,1.27
267263253,CP,2460174.637,4.1269046,4.405,10831,1436.49,9.2205,196.852,6888,4.23416,1.59
233953967,PC,2459851.288,5.5402372,7.713,2710,2282.41,10.3589,598.635,6415,3.49,3.39
1718201850,APC,2460654.566,5.9294089,2.928,14536,,10.3267,125.308,,,
336740528,APC,2460604.777,5.2958813,2.882,5100,414.975,10.4209,315.0431,5958.7,,1.93
279177746,FP,2460551.554,4.4350025,2.252,2085,6855.78,10.1503,464.209,9706,4.29,1.87
365683032,FP,2460556.602,1.4287976,2.93,1768,165726,8.78822,245.776,9224,4.37,1.65
372264750,PC,2459853.582,2.1702725,2.1417853,5156.773536,11706.95491,8.65269,248.148,9218,4.27,1.8527499
277566483,PC,2459849.242,24.2544697,17.486,8802,1556.33,8.9468,4772.59,8381.3,,
357972447,FP,2460393.797,0.33759,1.351,529,9164.98,10.2193,254.401,7387,4.39,1.37
275501623,FP,2458739.599,1.67346,2.54,390,19786.3,8.63701,356.681,10445,4.09,2.45
416624606,FP,2459821.804,2.5152549,2.386,1870,4740.94,10.2732,335.203,5915,3.82,2.11
410153553,CP,2459036.324,0.4628844,0.5588219,4489.911922,64.718104,11.9238,14.8846,3043,5.09707,0.188624
330468175,FP,2458739.28,0.70902,2.49,570,65312,10.0146,533.615,8999,4.05,2.36
277447970,PC,2460608.709,2.237462,2.991,4281,3143.23,10.2202,339.994,7050,4.19,1.66
395142888,PC,2460422.959,1.9173816,1.466,664,1941.36,9.7736,975.533,8129,,7.39
230017325,FP,2460649.217,9.6926509,2.819,1393,198.127,10.3843,615.12,6012,3.39,3.51
26880783,PC,2460530.035,1.7753644,2.034,878,7558.32,9.2118,595.288,9598,3.81,3.23
367099243,FP,2460421.899,1.8286961,3.37,7283,18194.7,10.4849,244.318,6046.3,4.43,1.23
120602501,FP,2459830.773,14.8626982,3.3250502,8264.219392,202.6095767,8.48216,118.59,5705,3.97,1.73364
129539786,FP,2459850.248,2.0881134,2.307,730,8383.12,9.24102,195.858,6255.8,4.11,1.7
136971594,FP,2458711.814,1.25562,2.304,290,2790.4,9.1384,158.181,5717,3.97,1.72
155005217,FP,2459867.207,7.6047417,5.23,1200,2393.29,10.4216,516.299,9139,4.29,1.8
176957796,FA,2459199.44,4.8173797,1.323,1800,33.919,10.702,88.8838,4651,4.56937,0.69
155114483,FP,2459877.368,5.2651271,2.463,3450,2619.14,9.25068,275.493,8728,4.32,1.7
162130054,APC,2459848.525,5.0095595,3.353,8700,2088.59,9.948,302.295,6527,4.11,1.75
164150539,FP,2459850.544,6.1600888,1.67,1120,143.457,10.3126,244.043,5772,4.07,1.55
176899385,KP,2460605.039,3.8529998,3.225,8913,1099.44,9.995771,275.358,6893.4,4.22,1.57
190430205,FP,2458712.069,1.06884,2.512,470,32361.2,9.8261,1013.56,9222,3.42,4.94
190442486,FP,2459850.131,5.4561177,3.1,1360,796.96,10.4568,365.168,7465,4.31,1.51
190743990,FP,2460582.487,1.7380504,1.496,956,787.969,10.2566,240.012,6026,4.16,1.45
240613164,FP,2458712.053,1.99143,4.136,16745.8,108701,10.1441,4984.88,9458.2,,
249812036,FP,2460561.395,5.7785318,2.348,4990,2264.51,9.624,547.399,8224,3.81,2.92
252490659,APC,2459871.439,1132.024469,4.119,18121.2,449.947,10.3842,366.242,5984,3.98,2.07
277683130,APC,2460175.142,6.1982658,1.912,3896,234.343,9.5739,128.488,5722,4.35582,1.11
274170255,FP,2458712.05,1.41072,2.623,500,2001.09,9.32845,305.674,5197,,3.84
275722992,PC,2460552.174,6.5601782,4.058,2474,20126.7,10.379,737.108,9976,4.01,2.62
276360911,FA,2458738.896,0.44482,1.058,1610,14152.2,9.62426,285.666,7184,4.1,1.88
313506357,FP,2459880.029,1.532703,2.698,1250,26916.4,9.5621,178.003,6023.1,4.24,1.39
328167090,FP,2459880.757,0.7131492,2.428,450,18159.7,10.0009,235.218,5128.9,3.88,1.93
329864959,FP,2458739.967,4.52318,5.099,25109.1,,8.437,324.346,,,
343019899,CP,2460561.018,25.8386422,5.209,1806,32.9135,10.0618,146.858,5769,4.43,1.03
